"No.","Time","Source","Destination","Protocol","Length","Info"
"852","1170.362166","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"853","1170.399146","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"854","1170.399146","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"855","1170.399147","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"856","1200.002848","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"857","1200.002849","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"858","1200.002850","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"859","1200.002851","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"860","1200.002851","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"861","1200.105401","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"862","1200.105402","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"863","1200.105402","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"864","1200.105402","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"865","1200.105403","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"866","1200.225929","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"867","1200.364977","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"868","1200.364978","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"869","1200.364978","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"870","1200.364979","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"871","1200.364979","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"872","1200.465818","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"873","1200.465820","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"874","1200.465820","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"875","1200.465821","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"876","1200.465821","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"877","1200.509470","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"878","1230.113751","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"879","1230.113752","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"880","1230.113752","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"881","1230.113753","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"882","1230.113753","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"883","1230.232991","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"884","1230.232993","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"885","1230.232994","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"886","1230.232995","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"887","1230.370834","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"888","1230.370834","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"889","1230.370835","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"890","1230.370836","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"891","1230.370836","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"892","1230.416378","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"893","1230.416379","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"894","1230.416379","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"895","1230.416379","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"896","1230.416380","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"897","1230.502749","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"898","1230.502750","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"899","1260.111549","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"900","1260.111550","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"901","1260.111550","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"902","1260.111551","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"903","1260.111551","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"904","1260.214135","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"905","1260.214136","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"906","1260.214137","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"907","1260.214137","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"908","1260.214138","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"909","1260.314938","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"910","1260.314941","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"911","1260.314944","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"912","1260.314944","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"913","1260.314945","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"914","1260.416154","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"915","1260.416154","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"916","1260.416154","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"917","1260.416155","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"918","1260.416155","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"919","1260.516019","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"920","1260.516019","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"921","1290.010321","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"922","1290.010321","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"923","1290.010321","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"924","1290.010322","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"925","1290.141654","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"926","1290.141655","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"927","1290.141656","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"928","1290.141656","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"929","1290.141657","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"930","1290.229442","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"931","1290.229444","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"932","1290.229444","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"933","1290.229445","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"934","1290.229446","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"935","1290.322618","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"936","1290.322619","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"937","1290.322620","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"938","1290.322621","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"939","1290.322621","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"940","1290.437508","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"941","1290.437509","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"942","1290.437509","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"943","1320.022290","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"944","1320.022291","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"945","1320.022291","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"946","1320.022292","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"947","1320.022292","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"948","1320.118827","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"949","1320.118827","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"950","1320.118827","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"951","1320.118828","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"952","1320.118828","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"953","1320.227405","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"954","1320.227406","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"955","1320.227406","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"956","1320.227406","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"957","1320.326393","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"958","1320.326399","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"959","1320.326400","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"960","1320.326401","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"961","1320.326401","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"962","1320.441691","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"963","1320.441692","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"964","1350.024835","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"965","1350.024836","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"966","1350.024836","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"967","1350.024837","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"968","1350.024838","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"969","1350.176764","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"970","1350.176766","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"971","1350.176767","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"972","1350.176767","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"973","1350.176767","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"974","1350.237254","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"975","1350.337104","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"976","1350.337108","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"977","1350.337109","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"978","1350.337110","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"979","1350.337110","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"980","1350.427188","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"981","1350.427190","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"982","1350.427190","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"983","1350.427191","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"984","1350.427192","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"985","1350.528556","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"986","1380.016433","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"987","1380.016434","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"988","1380.016434","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"989","1380.016434","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"990","1380.016434","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"991","1380.127352","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"992","1380.127354","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"993","1380.127355","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"994","1380.127355","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"995","1380.127356","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"996","1380.278863","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"997","1380.333674","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"998","1380.333675","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"999","1380.333675","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1000","1380.333676","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1001","1380.333678","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1002","1380.432227","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1003","1380.432228","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1004","1380.432229","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1005","1380.432229","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1006","1380.432230","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1007","1380.578611","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1008","1410.024905","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1009","1410.024905","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1010","1410.024905","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1011","1410.024906","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1012","1410.124032","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1013","1410.124032","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1014","1410.124032","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1015","1410.124032","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1016","1410.124033","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1017","1410.252157","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1018","1410.252166","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1019","1410.252166","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1020","1410.252166","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1021","1410.252167","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1022","1410.347143","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1023","1410.347144","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1024","1410.347145","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1025","1410.347146","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1026","1410.347146","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1027","1410.498807","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1028","1410.498808","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1029","1410.498808","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1030","1440.024025","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1031","1440.024026","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1032","1440.024026","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1033","1440.024027","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1034","1440.024027","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1035","1440.131926","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1036","1440.131927","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1037","1440.131927","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1038","1440.131927","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1039","1440.131927","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1040","1440.232492","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1041","1440.232492","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1042","1440.232494","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1043","1440.232495","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1044","1440.232495","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1045","1440.334018","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1046","1440.334018","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1047","1440.334019","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1048","1440.334021","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1049","1440.334021","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1050","1440.420060","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1051","1440.420061","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1052","1470.033429","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1053","1470.033430","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1054","1470.033430","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1055","1470.033430","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1056","1470.033431","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1057","1470.133015","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1058","1470.133016","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1059","1470.133016","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1060","1470.133017","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1061","1470.133017","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1062","1470.341364","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1063","1470.341364","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1064","1470.341364","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1065","1470.341364","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1066","1470.341365","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1067","1470.341365","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1068","1470.437089","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1069","1470.437090","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1070","1470.437090","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1071","1470.437091","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1072","1470.437091","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1073","1470.587502","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1074","1500.031848","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1075","1500.031849","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1076","1500.031852","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1077","1500.031852","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1078","1500.031853","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1079","1500.136594","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1080","1500.136595","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1081","1500.136595","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1082","1500.136595","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1083","1500.136595","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1084","1500.223488","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1085","1500.389599","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1086","1500.389599","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1087","1500.389601","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1088","1500.389601","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1089","1500.389601","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1090","1500.448002","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1091","1500.448003","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1092","1500.448003","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1093","1500.448003","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1094","1500.448003","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1095","1500.526967","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1096","1530.086930","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1097","1530.086930","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1098","1530.086931","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1099","1530.086931","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1100","1530.142994","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1101","1530.142999","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1102","1530.143000","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1103","1530.143001","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1104","1530.143001","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1105","1530.241061","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1106","1530.241062","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1107","1530.241062","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1108","1530.241062","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
"1109","1530.241062","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1110","1530.345382","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1111","1530.345383","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1112","1530.345383","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1113","1530.345384","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1114","1530.345385","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1115","1530.535348","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1116","1530.535349","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1117","1530.535350","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1118","1560.087776","192.168.31.1","239.255.255.250","SSDP","416","NOTIFY * HTTP/1.1 "
"1119","1560.087778","192.168.31.1","239.255.255.250","SSDP","488","NOTIFY * HTTP/1.1 "
"1120","1560.087779","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1121","1560.087779","192.168.31.1","239.255.255.250","SSDP","484","NOTIFY * HTTP/1.1 "
"1122","1560.087780","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1123","1560.222428","192.168.31.1","239.255.255.250","SSDP","464","NOTIFY * HTTP/1.1 "
"1124","1560.222430","192.168.31.1","239.255.255.250","SSDP","425","NOTIFY * HTTP/1.1 "
"1125","1560.222431","192.168.31.1","239.255.255.250","SSDP","496","NOTIFY * HTTP/1.1 "
"1126","1560.222437","192.168.31.1","239.255.255.250","SSDP","478","NOTIFY * HTTP/1.1 "
"1127","1560.222438","192.168.31.1","239.255.255.250","SSDP","480","NOTIFY * HTTP/1.1 "
